"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000096696",948.680745777848,-0.397698542061274,0.218188995659852,-1.82272502267379,0.0683450484756532,0.421726035555193
"ENSG00000055332",352.202097952763,-0.491127337844256,0.270221518806311,-1.81749899124905,0.069140742626609,0.422378756533172
"ENSG00000067113",966.46148544498,-0.413235713208197,0.227334386480417,-1.81774398323939,0.0691032718913502,0.422378756533172
"ENSG00000101384",966.392763818059,-0.576837014872959,0.317740954529823,-1.81543174290054,0.0694575866280222,0.422378756533172
"ENSG00000106211",456.208765645178,0.440806592865929,0.242097663484936,1.82078003777743,0.068640299924665,0.422378756533172
"ENSG00000162512",372.041190952261,0.44542736612084,0.244901729262728,1.8188004121563,0.0689418855033475,0.422378756533172
"ENSG00000163531",319.315882951898,0.469038921003884,0.258233097641701,1.81633928914363,0.0693183418825009,0.422378756533172
"ENSG00000211689",1139.82572637604,-1.31225865112232,0.722681905605482,-1.81581777673384,0.0693983294426929,0.422378756533172
"ENSG00000249264",485.065499581555,0.41422730544972,0.22821473263379,1.81507697013768,0.0695120817912632,0.422378756533172
"ENSG00000077147",1635.23606254837,-0.377587179180137,0.208947625261031,-1.80709007201412,0.0707482363662728,0.429071208743262
"ENSG00000163681",446.153647461103,0.465729846907557,0.257898254304953,1.8058666126404,0.0709391773634916,0.429411294154672
"ENSG00000113407",308.069079940277,-0.4443180552132,0.246441098820655,-1.80293813547938,0.0713979309954104,0.431368144761644
"ENSG00000211897",498.492299305185,-0.555577698987548,0.308467286901375,-1.80109114508852,0.071688515190502,0.432303470391209
"ENSG00000119899",233.38977247798,-0.479838003738378,0.267127620329027,-1.79628749414737,0.0724488057556317,0.436062377175674
"ENSG00000132821",276.119799211088,-0.496002400642574,0.27641808290532,-1.79439201455017,0.0727506206009833,0.437052784893454
"ENSG00000081181",374.904027901832,-1.35484295293765,0.755953907484059,-1.79222957844982,0.073096198457428,0.437889134841236
"ENSG00000100612",917.70131673093,-0.513477868652831,0.286570857093592,-1.79180072202922,0.0731648931330205,0.437889134841236
"ENSG00000154930",566.878306435056,-0.4390001206318,0.245250052492899,-1.7900103024219,0.0734522551931327,0.438784203630271
"ENSG00000110066",252.48038974278,-0.449401120870515,0.251324920369004,-1.78812797477739,0.0737553631937543,0.439131757401433
"ENSG00000117335",1492.47986758656,-0.373870463168004,0.209107251572963,-1.7879363836292,0.0737862720508061,0.439131757401433
"ENSG00000131002",419.917073871607,-0.455773689044437,0.255217506996794,-1.78582454788324,0.0741276707586274,0.439520491053016
"ENSG00000179889",968.387756716033,-0.386908377752107,0.216618404933934,-1.78612882811185,0.0740784014486165,0.439520491053016
"ENSG00000103978",603.151407226369,-0.392882318471242,0.220570685754785,-1.78120821960912,0.0748784413697824,0.441505476521087
"ENSG00000114867",1612.00525923147,-0.397663246076973,0.223091576904073,-1.78251125208534,0.0746658979612138,0.441505476521087
"ENSG00000168056",763.45639818914,0.390011811018053,0.218856249820974,1.78204557254858,0.0747418003537197,0.441505476521087
"ENSG00000145495",734.552989156338,-0.417357158861973,0.234942704604831,-1.77642101960118,0.0756635491110899,0.443669871767422
"ENSG00000159692",500.977233574282,-0.402004378887487,0.226243380425001,-1.77686692150867,0.0755901379666551,0.443669871767422
"ENSG00000198695",8543.00717419412,0.392443008313928,0.220748752602859,1.77778131784037,0.0754397779829768,0.443669871767422
"ENSG00000010327",245.150287363155,0.524622575002639,0.295682562817877,1.77427633879708,0.0760174523730222,0.444109299735234
"ENSG00000164190",261.06922428466,-0.472905835904601,0.266449670298259,-1.77484113744723,0.0759241217183062,0.444109299735234
"ENSG00000085063",911.633648963435,0.377637389998716,0.213354094467429,1.77000301279134,0.0767266388371021,0.44743153490354
"ENSG00000234797",398.554871582582,0.410357384300986,0.232219190625604,1.76711228385335,0.0772094257042748,0.449423786914828
"ENSG00000055917",570.842456149713,-0.392596803498987,0.222451662442528,-1.76486342780386,0.0775867214999835,0.450290202619897
"ENSG00000169908",320.486415479777,0.442630163742304,0.250847348763227,1.76453993205286,0.0776411184793729,0.450290202619897
"ENSG00000139218",237.301380870425,-0.470762433166478,0.267328221083198,-1.76099040819176,0.0782400264697711,0.452938625963184
"ENSG00000115415",918.2624100202,-0.529785511554575,0.301461290339314,-1.75739150773974,0.078851099826655,0.454914814027573
"ENSG00000130164",390.379029710082,-0.423638895873226,0.241074112193004,-1.75729733906086,0.0788671411253832,0.454914814027573
"ENSG00000099204",271.812995134395,0.440539976309471,0.250957641692485,1.75543559199243,0.0791848285563137,0.455098364843507
"ENSG00000149428",1339.07155737633,-0.369380411032745,0.210337789919189,-1.75612956271272,0.0790662883461232,0.455098364843507
"ENSG00000122585",5039.16891678424,-2.56768936094657,1.4645968177114,-1.75317147347,0.0795725780272008,0.455681813738503
"ENSG00000137962",324.51826704098,-0.443554847940967,0.252916530813735,-1.75375981361863,0.0794716716568724,0.455681813738503
"ENSG00000176788",485.011010839583,-0.445122793330949,0.254135057990597,-1.75152061604746,0.0798562732872762,0.456485411394412
"ENSG00000178904",260.983529950102,-0.453191481231381,0.259665736515913,-1.74528795101008,0.0809347582279183,0.46182127275572
"ENSG00000099246",591.132166120195,-0.392898278989349,0.225458146481825,-1.74266614500453,0.0813919486279741,0.461839881356152
"ENSG00000103769",857.332207142912,-0.373251925193058,0.214028520436972,-1.743935455102,0.0811703453502318,0.461839881356152
"ENSG00000117500",237.425739217559,-0.439669076203657,0.253179936143243,-1.73658735720236,0.0824600326951509,0.461839881356152
"ENSG00000153827",690.670278576923,-0.41780566373919,0.23993376894429,-1.74133747649419,0.0816244407271471,0.461839881356152
"ENSG00000157625",264.250308405991,-0.430963003680281,0.248182355902291,-1.73647720489023,0.0824794915169588,0.461839881356152
"ENSG00000162413",234.069147950383,0.479874438434715,0.275597342806395,1.74121576626311,0.0816457646499124,0.461839881356152
"ENSG00000162909",655.887734554784,0.401997519823804,0.231359780682814,1.73754279433264,0.0822914072171608,0.461839881356152
"ENSG00000181789",1236.54775882435,-0.374212191563864,0.215287448815621,-1.73819790063262,0.0821759489058635,0.461839881356152
"ENSG00000184557",255.727332986831,0.619880189037418,0.356416367631632,1.73920236367507,0.0819991738507562,0.461839881356152
"ENSG00000196126",435.058088536854,0.497780792017828,0.286168924757554,1.73946487180449,0.0819530260185507,0.461839881356152
"ENSG00000205277",314.080244271507,0.49580831210145,0.285575707180256,1.73617117855369,0.082533571762453,0.461839881356152
"ENSG00000075420",384.725339532403,-0.471851348637743,0.27233432754235,-1.73261796592413,0.0831635938490995,0.463390301910773
"ENSG00000120833",286.341656519969,0.425864353462587,0.245859133241731,1.73214778661028,0.0832472527302017,0.463390301910773
"ENSG00000232573",1041.97674095269,0.385783458633097,0.222678398627462,1.73246916185394,0.0831900631478671,0.463390301910773
"ENSG00000173020",596.129595176209,-0.389522623917911,0.225529844868989,-1.72714446792701,0.0841417211253261,0.46592876254804
"ENSG00000180867",1007.09034715622,-0.367886203747889,0.212944550151478,-1.72761502224966,0.0840572677438654,0.46592876254804
"ENSG00000212907",6848.95030484541,0.343755671689096,0.199031583161027,1.72714132214373,0.0841422859501014,0.46592876254804
"ENSG00000125691",894.525045377864,0.397394882799446,0.230360666058563,1.72509868806518,0.0845096889450145,0.467150780557164
"ENSG00000181885",243.804533426841,-0.439363776436228,0.255009418224555,-1.72293156658761,0.0849009011011218,0.46849994645749
"ENSG00000104133",381.171835346022,-0.409591307343189,0.23795628103409,-1.72128806839316,0.0851985635287856,0.468518525519263
"ENSG00000136938",259.204413293898,0.43349681105983,0.25174446107164,1.72197159458642,0.0850746642429073,0.468518525519263
"ENSG00000130827",304.577714131585,-0.42511981924713,0.247146694671441,-1.72011128780131,0.0854122142945393,0.468883603989333
"ENSG00000131469",485.500531584346,0.434609143250236,0.252949597104773,1.71816499502159,0.0857665244535252,0.47001826826166
"ENSG00000066777",315.546071437568,-0.419969027960222,0.244737227653384,-1.71599977652364,0.0861620833237946,0.471374696396842
"ENSG00000198755",843.801955636013,0.37719004718986,0.219959571395499,1.71481533991377,0.0863790881776567,0.47175131519324
"ENSG00000132182",278.694890056671,-0.431161497144803,0.251830125493545,-1.71211246589263,0.0868759445035123,0.472008597122255
"ENSG00000143878",696.456009182694,0.394683669532306,0.230605940869316,1.71150694576413,0.0869875700848994,0.472008597122255
"ENSG00000184254",1002.73459481944,-0.364793458326315,0.213163012745798,-1.7113356281999,0.0870191728991092,0.472008597122255
"ENSG00000224411",228.84257745765,-0.437402980411941,0.255513192936572,-1.71186064948326,0.0869223519510376,0.472008597122255
"ENSG00000180182",258.534919145999,-0.434316934266044,0.2540405137512,-1.70963649794615,0.0873331121117065,0.472102935422196
"ENSG00000183036",384.275304590299,1.23212971595514,0.720383839830361,1.71037945027374,0.0871957285222415,0.472102935422196
"ENSG00000092621",310.000438282784,-0.512785152410776,0.300440597461001,-1.70677716907862,0.0878634775219488,0.474164936321839
"ENSG00000140403",359.37149439458,-0.44004652664707,0.258611074073315,-1.70157650140813,0.0888347856464426,0.476981378580562
"ENSG00000159140",1126.6105582614,-0.365988801300436,0.215013301646526,-1.70216818446938,0.0887238450311031,0.476981378580562
"ENSG00000231389",484.356668153564,0.441910008411171,0.259638567640234,1.7020198979972,0.0887516382651701,0.476981378580562
"ENSG00000181523",361.960042329963,-0.419377571427497,0.246611532622355,-1.70055944654342,0.0890257446845957,0.477201971508001
"ENSG00000160789",700.997849383572,0.383060565156171,0.225569685513094,1.69819168867855,0.0894715887074105,0.478359507531735
"ENSG00000172466",416.70831566883,-0.402491905305504,0.237064261356516,-1.69781772673109,0.0895421691234026,0.478359507531735
"ENSG00000180921",236.976064157504,-0.43407048296786,0.255841468667114,-1.69663848956655,0.0897650283204017,0.478746817708809
"ENSG00000170471",403.761398752883,-0.420915836296546,0.248275232920202,-1.69535974791264,0.0900071968919491,0.479235643652117
"ENSG00000096060",582.890772002409,-0.548747910256682,0.324338463647288,-1.69189896284837,0.0906652397891774,0.481933428194893
"ENSG00000104490",318.384769839845,-0.431193246265779,0.255763870325406,-1.68590366464652,0.091814355991036,0.486916495746496
"ENSG00000135373",663.964518782828,-0.37440652172178,0.222354022653227,-1.68383066451506,0.0922143991630455,0.486916495746496
"ENSG00000165475",237.940366016908,-0.438819533901914,0.260579348119382,-1.68401501143089,0.092178767666456,0.486916495746496
"ENSG00000178464",549.945034783753,-0.443481402302846,0.26336161984244,-1.68392570856819,0.0921960271904333,0.486916495746496
"ENSG00000123124",270.594259809808,-0.420000696980083,0.249875947663593,-1.68083683486627,0.0927946117548831,0.489168946734351
"ENSG00000140937",244.374144345606,0.525510417324765,0.313042406072665,1.67871958281199,0.0932067075761596,0.490269683192148
"ENSG00000223865",460.372545305247,0.457535950786915,0.272637697437761,1.67818300655713,0.0933113781452393,0.490269683192148
"ENSG00000169604",728.830724271884,0.414874736920572,0.247438737066254,1.6766765860492,0.0936057415425125,0.491006064367973
"ENSG00000164951",256.554534382863,-0.493979308326883,0.294983286457367,-1.67460100624473,0.0940125417205185,0.491729509778942
"ENSG00000170571",326.854677094016,-0.430132947237242,0.256888216822785,-1.67439734121386,0.094052535004829,0.491729509778942
"ENSG00000101972",377.971875701323,-0.408460140479259,0.245338619965252,-1.66488317467959,0.0959360656085988,0.498994864103783
"ENSG00000103067",358.097900455998,-0.396720673587107,0.238191774895849,-1.66555152360142,0.0958027732839974,0.498994864103783
"ENSG00000112977",791.510333106348,-0.374395266692147,0.224657707518786,-1.66651423103674,0.0956110361189891,0.498994864103783
"ENSG00000134970",362.375315137681,-0.400524767481515,0.24073257764947,-1.6637746805699,0.0961574656181881,0.498994864103783
"ENSG00000187239",441.372292037386,0.408480524717328,0.245564742147264,1.66343311806694,0.0962257683918728,0.498994864103783
"ENSG00000057252",359.42861890479,-0.451818301863111,0.271746933999061,-1.66264360452609,0.0963837972056957,0.499001642769
"ENSG00000100307",387.592196919974,0.388696616679397,0.234141421579213,1.66009334895874,0.0968956747228953,0.500837383632628
"ENSG00000075624",8949.22366819171,0.357436400752465,0.215865240444839,1.65583120291107,0.0977560069251355,0.50419223108089
"ENSG00000103226",295.262579462815,-0.416293274637268,0.25155675098216,-1.65486822759446,0.0979512304443313,0.50419223108089
"ENSG00000116016",614.070463078128,0.384911118816043,0.23264069938445,1.65453044043665,0.0980197836177986,0.50419223108089
"ENSG00000211679",245.162437836956,-0.482460293774633,0.291764046965637,-1.65359748328229,0.0982093243965548,0.504352401417146
"ENSG00000101310",446.192989295702,-0.380308986657077,0.230161796369546,-1.65235496357726,0.0984622107465263,0.504836842217294
"ENSG00000153214",404.392950661703,-0.393357949283122,0.238700094928392,-1.64791702073318,0.0993697001501492,0.508670619418127
"ENSG00000149573",247.568067711577,0.422150430919631,0.256393259535494,1.64649582319144,0.0996617193134043,0.509346571900288
"ENSG00000121892",335.92047657533,-0.393447349876897,0.239511721079745,-1.64270603585993,0.10044376936435,0.511700738649746
"ENSG00000182985",256.454880235952,-0.417081677950533,0.253787092521134,-1.64343140467556,0.100293706918733,0.511700738649746
"ENSG00000140564",493.139356956318,-0.380276235310596,0.231958727770257,-1.63941335153053,0.101127202872308,0.514279226470693
"ENSG00000152518",716.167187278583,0.368847280162253,0.225083451415434,1.63871345424447,0.101272950690052,0.514279226470693
"ENSG00000167034",3130.89654664719,-0.440655905404315,0.269550027818575,-1.63478337943599,0.102094466167492,0.517625446301425
"ENSG00000102038",363.901596005998,-0.399727722516522,0.245076890089295,-1.63102984688144,0.102884021812103,0.520799245548067
"ENSG00000112936",396.482453734621,0.389786111251539,0.239750633334037,1.62579804620772,0.103992624138368,0.523912207684436
"ENSG00000137818",981.050331991095,0.346331186073422,0.212857248090301,1.62705845904057,0.103724682572965,0.523912207684436
"ENSG00000189221",724.587676940113,-0.395878567557486,0.243448035867278,-1.62613169643032,0.10392164251767,0.523912207684436
"ENSG00000129636",264.30325315033,-0.405940041763466,0.250411701553295,-1.62109054507211,0.10499822143485,0.525667017626063
"ENSG00000132849",319.874887079032,-0.389156374299151,0.24006052683229,-1.62107606541671,0.105001326385106,0.525667017626063
"ENSG00000152700",382.263959364195,-0.389898434958216,0.240459055343382,-1.62147536677889,0.104915728753907,0.525667017626063
"ENSG00000166557",348.408050198162,-0.409594310842022,0.252654295957532,-1.6211650361602,0.104982249062746,0.525667017626063
"ENSG00000168016",256.865149802614,0.41011021223279,0.253235534234665,1.6194813001747,0.105343746755449,0.526553358978571
"ENSG00000008283",669.172072702474,-0.421183994372711,0.260359279363042,-1.61770302715202,0.105726613316918,0.52695775456851
"ENSG00000135404",1139.53027436211,0.348094004674381,0.215195855568187,1.61756834840197,0.105755654889849,0.52695775456851
"ENSG00000105372",591.574106689764,0.367206927726022,0.227326055692668,1.61533145246872,0.106238935898561,0.528538706095341
"ENSG00000114270",486.467007891269,0.374247945398572,0.232596765217431,1.60899892588242,0.107616576493152,0.534557222393443
"ENSG00000182107",317.763234665256,-0.401006710561322,0.249818733713565,-1.60519071008144,0.108451841285787,0.53786707578496
"ENSG00000164244",302.901517914016,-0.395786156840902,0.246797032157884,-1.60369090900455,0.108782200768172,0.53866644983804
"ENSG00000142949",2331.69243114673,-0.337426609807383,0.210742539649187,-1.6011319326847,0.109347700870623,0.54062589995662
"ENSG00000108861",365.742900234909,0.409225646414633,0.256473662464165,1.59558545888434,0.110581376160476,0.543784395892848
"ENSG00000163017",5197.02219195272,1.13313033596827,0.709467529223166,1.59715602095137,0.110230933228048,0.543784395892848
"ENSG00000169242",330.486689145522,0.394250920341231,0.247149773842412,1.59519029377147,0.110669688611359,0.543784395892848
"ENSG00000188352",260.577346672347,-0.399175703900322,0.250122136290196,-1.59592313507666,0.110505955579732,0.543784395892848
"ENSG00000034510",500.163313120977,0.40843987954784,0.257282203833554,1.58751702784727,0.112395593523394,0.545838092174155
"ENSG00000102893",488.203230625589,-0.358614358810362,0.225936319045592,-1.58723644045027,0.112459104417791,0.545838092174155
"ENSG00000106261",805.504955148226,-0.350519400208833,0.220784164068042,-1.58761114814742,0.112374295749952,0.545838092174155
"ENSG00000116260",309.437499272642,0.427169792913452,0.268642410401074,1.5901055692424,0.11181101084062,0.545838092174155
"ENSG00000117592",527.175369950566,-0.357603051016726,0.224709923533127,-1.59139857018379,0.111519905910391,0.545838092174155
"ENSG00000132254",466.309290963887,-0.376461077782004,0.236764159558682,-1.59002561233808,0.111829031920007,0.545838092174155
"ENSG00000142178",409.214979152087,-0.400618196423524,0.252358081584211,-1.58749897728098,0.112399678413705,0.545838092174155
"ENSG00000187653",615.490468334275,0.370074228007837,0.232854549065404,1.58929352891401,0.111994139024424,0.545838092174155
"ENSG00000172175",313.66966689333,-0.415888872501198,0.262212378923708,-1.5860764247984,0.112721974044108,0.54628122580889
"ENSG00000163932",342.023733671981,-0.395099319616443,0.249452553466923,-1.58386560540393,0.113224305859653,0.547700130229194
"ENSG00000169855",256.513172053433,0.41546202291726,0.262406728200999,1.58327503934664,0.113358789516658,0.547700130229194
"ENSG00000144749",900.138110085482,-0.349760018811233,0.22103293316567,-1.58238871376275,0.113560859619543,0.547845116710035
"ENSG00000117289",1508.53818675017,0.330291458171817,0.208977440740323,1.58051250413311,0.113989545620932,0.549081260600675
"ENSG00000052795",247.573470982047,-0.460151740809994,0.292542044053751,-1.5729422493727,0.115732191025995,0.549987009293684
"ENSG00000053747",291.803165461916,-0.556417325664835,0.353412597095078,-1.57441282579733,0.115392040578368,0.549987009293684
"ENSG00000090661",313.780962830084,-0.419103984836832,0.266037935409933,-1.57535422228805,0.11517470468639,0.549987009293684
"ENSG00000091527",321.981114671933,0.400610261094034,0.254224573909894,1.57581249889723,0.115069021041527,0.549987009293684
"ENSG00000110906",408.842122149895,0.412699617984559,0.262321635434922,1.57325802463954,0.11565908451645,0.549987009293684
"ENSG00000116171",505.054258093883,-0.385642233037505,0.244621204377957,-1.57648734506948,0.114913532948086,0.549987009293684
"ENSG00000128829",330.701270274747,-0.3972807625956,0.252023977282622,-1.57636097517057,0.114942636650415,0.549987009293684
"ENSG00000134107",714.285713540454,0.385634431272246,0.244835326115956,1.5750767562423,0.115238728512774,0.549987009293684
"ENSG00000138326",1310.96896496492,0.34404053325541,0.218133409666164,1.57720238170731,0.114748965155134,0.549987009293684
"ENSG00000125676",269.560939984309,-0.397554139379573,0.253762393457408,-1.56663930365355,0.117199025454341,0.552832143772772
"ENSG00000140263",742.55190409636,-0.491482234944088,0.313677633151297,-1.56683863623464,0.117152413928729,0.552832143772772
"ENSG00000163349",284.613596226359,-0.388376428918526,0.247686695603608,-1.56801489870928,0.116877655384247,0.552832143772772
"ENSG00000170017",517.93039551511,-0.35884695727281,0.228923394592851,-1.56754165694176,0.116988137172042,0.552832143772772
"ENSG00000237973",4215.83071071989,0.330373306094161,0.210819435481307,1.56709131366332,0.117093349271764,0.552832143772772
"ENSG00000115762",568.802711027122,-0.35071151308563,0.22416019368169,-1.56455750383426,0.117686699783489,0.553492543738005
"ENSG00000151914",668.71344613783,0.346374797620508,0.221357794617709,1.56477343939348,0.117636041657227,0.553492543738005
"ENSG00000131724",283.263380276,0.426320346329994,0.272664488445156,1.56353454298741,0.117926917393543,0.553804284632801
"ENSG00000067900",249.747122081144,-0.436642466493367,0.279494102827482,-1.56226003366835,0.118226743095936,0.55439462447343
"ENSG00000112306",949.532179608821,0.342866274382343,0.220133001370273,1.55754145106861,0.119341987159271,0.55784099353719
"ENSG00000136731",468.007794616442,-0.354524735749373,0.227707681292144,-1.55692918981739,0.119487298238808,0.55784099353719
"ENSG00000147535",457.456986933373,-0.405133264032182,0.260066932119012,-1.5578038343098,0.119279756810185,0.55784099353719
"ENSG00000175084",4705.65714334898,1.00776407571647,0.647627921733798,1.55608497085569,0.119687888321939,0.557959350537412
"ENSG00000064932",254.109635100984,0.415351702188178,0.26761062755749,1.55207476615984,0.120644335001641,0.5591434681881
"ENSG00000113384",953.857446182397,-0.33576758460176,0.216238734354253,-1.5527633640867,0.120479678130694,0.5591434681881
"ENSG00000142089",532.217590823375,0.456320356767913,0.293640334940946,1.55401115742387,0.120181755242644,0.5591434681881
"ENSG00000155660",1313.37875861899,-0.323557107626353,0.208402618045824,-1.55255778771075,0.120528816925539,0.5591434681881
"ENSG00000157557",247.496137099512,0.423284197498808,0.273013231259928,1.55041642320922,0.121041599190017,0.560169261367755
"ENSG00000134109",287.780825046971,-0.383809474846652,0.247918519331438,-1.54812748915116,0.121591604904024,0.561897924549218
"ENSG00000171603",1518.08190857195,-0.326972941951493,0.211819911966528,-1.54363647362464,0.122676423864581,0.566089468963514
"ENSG00000123349",573.555765391198,0.353520079752175,0.229193315792428,1.54245370782255,0.122963378898353,0.566592472376783
"ENSG00000171988",238.741082047117,-0.417474359614359,0.270944699894928,-1.54081020878524,0.123362984099352,0.56761234302361
"ENSG00000105514",372.819888151922,-0.389537264825998,0.25359186819596,-1.53607947919288,0.12451888852651,0.568962006887717
"ENSG00000115464",273.02341034418,-0.397065419766372,0.258352340795209,-1.53691434938892,0.124314285107928,0.568962006887717
"ENSG00000131236",541.024751027932,0.35123463008706,0.228341321649104,1.53820003996827,0.123999711232473,0.568962006887717
"ENSG00000165322",224.931964189361,-0.39637432857321,0.258064016493863,-1.53595349695968,0.124549786055508,0.568962006887717
"ENSG00000169213",1121.60408721018,-1.0020211776873,0.651648787302689,-1.53767059374862,0.124129177159606,0.568962006887717
"ENSG00000117525",645.264814327619,-0.492371557161863,0.320776432418422,-1.53493682017016,0.124799348041737,0.569285278173194
"ENSG00000111670",439.732477326546,-0.385752666239858,0.252011356438397,-1.53069556742041,0.125844649794447,0.572413378493597
"ENSG00000120899",276.309985030656,0.392563761936079,0.256384760799524,1.53115091829907,0.125732097950018,0.572413378493597
"ENSG00000136003",322.740867793095,0.366731299410495,0.240073844359751,1.5275770685829,0.126617578855411,0.573548951989555
"ENSG00000165272",471.860664464609,0.417702395007623,0.273300032276215,1.52836569951615,0.12642176610395,0.573548951989555
"ENSG00000185551",430.225295177187,0.379334634008338,0.248335592032024,1.52750812279627,0.12663470893488,0.573548951989555
"ENSG00000119888",511.163851328462,-0.359356092081736,0.235403928078294,-1.52655095866631,0.126872709719518,0.573810664413276
"ENSG00000140526",1106.24287810855,-0.359748286823713,0.235931330319726,-1.52480082376594,0.127308784395623,0.574966197894559
"ENSG00000108639",691.4253663528,-0.34765126049179,0.228465313567251,-1.52168070970413,0.128089103391054,0.575521692285921
"ENSG00000122176",421.214212460109,0.353105340468678,0.23181680499428,1.52320855460583,0.127706536541913,0.575521692285921
"ENSG00000129083",680.369163426068,-0.33315037471537,0.218859496021689,-1.52221119380789,0.127956171232007,0.575521692285921
"ENSG00000211892",224.112297581047,-0.511428418936986,0.336152315427635,-1.52141870058629,0.128154798941808,0.575521692285921
"ENSG00000181163",306.653885904279,0.376943787737055,0.248260785852601,1.51833801074349,0.128929210052399,0.577682306285596
"ENSG00000197496",270.508402873327,-0.401177464365164,0.264269494061957,-1.51806195334491,0.128998781334503,0.577682306285596
"ENSG00000171346",392.768203674076,0.523931636318247,0.345765075930894,1.51528211722274,0.129700975033738,0.580011101836266
"ENSG00000149257",297.390676199814,0.383792233952993,0.253431649719352,1.51438162667528,0.129929076500253,0.58021624064068
"ENSG00000102265",589.627115681245,0.366938576846453,0.242714268509459,1.51181296056417,0.130581451345083,0.582312802636895
"ENSG00000104419",7707.37291558402,-0.389164476368561,0.25788580354811,-1.5090573851459,0.131284118566234,0.584627459461384
"ENSG00000204217",300.903494564716,-0.378508817853707,0.251846404541593,-1.50293516614884,0.132855763577278,0.590799931885548
"ENSG00000071967",605.386749561606,0.40822433756699,0.271970845176858,1.50098565639096,0.133359271537323,0.591053519332474
"ENSG00000077044",315.713382997642,-0.375485519044902,0.250113769981146,-1.50125888340017,0.133288615214378,0.591053519332474
"ENSG00000138760",1528.01868190169,-0.312872846319702,0.208504207594842,-1.50055890923633,0.133469686055292,0.591053519332474
"ENSG00000100906",280.583021645268,0.371600627201394,0.248062383300587,1.49801280733125,0.134129922978966,0.593145226236231
"ENSG00000197892",373.088359398788,-0.354683054789788,0.236881387142707,-1.49730233796762,0.134314606820453,0.593145226236231
"ENSG00000198961",761.03430356156,-0.336030850804967,0.224705325682193,-1.49542895694526,0.134802527994288,0.59447541431276
"ENSG00000151690",319.334220425196,-0.36266128902201,0.242685207794985,-1.49436915548795,0.135079158852649,0.594871427091058
"ENSG00000159263",639.268228859241,-1.18685104391165,0.795562655836129,-1.49183855627848,0.135741473544636,0.595317977639283
"ENSG00000187109",521.653352824004,0.356860678600958,0.238994601822138,1.49317464026462,0.135391478505068,0.595317977639283
"ENSG00000240616",345.039549980285,0.359219801441068,0.24074662439874,1.49210732378164,0.135671012237126,0.595317977639283
"ENSG00000149639",592.999238873317,-0.328515429236563,0.220740811365252,-1.48824056233526,0.136687463633894,0.598642206616668
"ENSG00000149577",540.883411362352,-0.385214110410459,0.258973096761139,-1.48746767609516,0.13689133426033,0.598711549841882
"ENSG00000073756",432.060056115889,-0.418319644167155,0.281520758638334,-1.48592823559617,0.13729810416385,0.599666891162825
"ENSG00000138449",344.133668424012,0.384808551376198,0.259761381217638,1.48139245938868,0.138502022950858,0.604096494624015
"ENSG00000132549",296.815866095159,-0.379481409917252,0.256590177911167,-1.47893973575493,0.13915642209732,0.604614910561582
"ENSG00000182670",807.625434773396,-0.335812785028524,0.227082803502337,-1.47881204498635,0.139190555729158,0.604614910561582
"ENSG00000248923",551.434961905401,0.36848922880257,0.248985711477815,1.47996134643816,0.138883562461273,0.604614910561582
"ENSG00000099250",639.181128688856,-0.457571054527615,0.310546706538603,-1.47343715097728,0.140633198958161,0.608911182386308
"ENSG00000102531",320.756404060054,-0.401991217927113,0.272675155888943,-1.47424952088718,0.140414420988,0.608911182386308
"ENSG00000110048",386.55830237045,-0.343242417132886,0.233054224875059,-1.47280066395234,0.140804793270583,0.608911182386308
"ENSG00000182158",553.422162388696,-0.328030316387242,0.222803907379498,-1.47228260152778,0.140944579591303,0.608911182386308
"ENSG00000124767",868.979656662793,-0.32984642909432,0.224205432180435,-1.47117947092766,0.141242587492929,0.609371813790633
"ENSG00000101938",416.369386456425,1.00123075485528,0.68191857779898,1.46825557691497,0.142034812802684,0.610864927132928
"ENSG00000108518",767.751680338191,0.316007588599843,0.215362340457492,1.46732984015939,0.142286350000883,0.610864927132928
"ENSG00000134444",233.910101927749,-0.372489226283021,0.253895936422594,-1.46709408402282,0.142350463255979,0.610864927132928
"ENSG00000198740",241.916493960239,-0.376962124546432,0.256948371422656,-1.46707341423995,0.142356085405978,0.610864927132928
"ENSG00000213942",229.537584837841,0.376730278646752,0.257295504663236,1.46419300694678,0.143141220403701,0.613407329428513
"ENSG00000143158",290.509961753142,-0.390149203030669,0.267355574540493,-1.45928957606821,0.144485423204089,0.616227682424718
"ENSG00000160551",226.0680196382,-0.37792478500821,0.259035434816826,-1.45896944669155,0.14457351720203,0.616227682424718
"ENSG00000186468",868.509756596644,0.313759922391863,0.215002767000163,1.45932969500632,0.144474386076376,0.616227682424718
"ENSG00000244462",264.739464494398,-0.367188311600604,0.251418834973615,-1.460464613318,0.144162426126762,0.616227682424718
"ENSG00000113716",425.441864284772,-0.363529395768709,0.249475731815179,-1.4571733816499,0.145068526297565,0.617510946165038
"ENSG00000124145",329.464380434082,0.370964931141122,0.254710805167893,1.4564161535927,0.145277612715454,0.617575325615494
"ENSG00000112245",419.124539688963,-0.338184798746747,0.232582383303781,-1.45404305323089,0.145934370222473,0.618715092927236
"ENSG00000164855",291.224882329398,-0.365863348030517,0.251577675269565,-1.45427589168432,0.145869831612793,0.618715092927236
"ENSG00000078747",247.597563580411,-0.387344088870681,0.26729587054235,-1.44912111094253,0.147303763421066,0.619373257103799
